"DataMessageGUID","SensorID","Sensor Name","Date","Value"
"7c20d722-3f49-409c-b6c9-cb355550b1dd","465893","Temperature - 465893","19-11-22 23:23","26.9"
"b3b461ad-0eb9-44ee-8e13-40d5d19c6fa9","465893","Temperature - 465893","19-11-22 23:13","26.8"
"d6f9b621-77f8-40a0-be91-1fab538342a0","465893","Temperature - 465893","19-11-22 23:03","26.8"
"12825023-00f5-46bc-abea-1ece66c28adb","465893","Temperature - 465893","19-11-22 22:53","26.8"
"ee0aea4c-4f4a-4bb7-a4e8-4f04560c04ad","465893","Temperature - 465893","19-11-22 22:43","26.8"
"432eecf5-561d-4124-a441-ff214b8dca29","465893","Temperature - 465893","19-11-22 22:33","26.8"
"2c361b21-614a-4174-a1be-043d4f9369fc","465893","Temperature - 465893","19-11-22 22:23","26.8"
"dc9bfd1e-f760-4a23-8804-16a1b6419d5d","465893","Temperature - 465893","19-11-22 22:13","26.8"
"792bc4e5-76dd-4542-bfac-910e9f5f7ea0","465893","Temperature - 465893","19-11-22 22:03","26.8"
"3f1040c9-c778-4f07-a565-076b78c29ae6","465893","Temperature - 465893","19-11-22 21:53","26.7"
"7dcdc804-626a-46b3-9ac9-c2468e6dbdec","465893","Temperature - 465893","19-11-22 21:43","26.7"
"81e352e4-9d5e-4032-a061-d56ad0931474","465893","Temperature - 465893","19-11-22 21:33","26.7"
"d4e2fa48-e896-490c-8fc8-2f5a3f137bbf","465893","Temperature - 465893","19-11-22 21:23","26.7"
"65334555-6c5c-49c8-8e33-d540c9f1b97e","465893","Temperature - 465893","19-11-22 21:13","26.7"
"7a5aeb6c-0c5a-4d57-958f-965238b24887","465893","Temperature - 465893","19-11-22 21:03","26.7"
"62aecca1-a83c-432f-bc60-a2c6d32a0968","465893","Temperature - 465893","19-11-22 20:53","26.6"
"67abe3ba-573f-4f18-9a97-8d5397d3acd0","465893","Temperature - 465893","19-11-22 20:43","26.6"
"ddd993f0-26ba-46e4-9a1e-259a3852253f","465893","Temperature - 465893","19-11-22 20:33","26.6"
"96b2260e-314a-4407-9601-35f5f570775b","465893","Temperature - 465893","19-11-22 20:23","26.5"
"adbca798-e232-45f8-be5c-43f081c63fb3","465893","Temperature - 465893","19-11-22 20:13","26.5"
"4cb60ffb-8105-45d6-b55b-9f94261e63ad","465893","Temperature - 465893","19-11-22 20:03","26.6"
"ca71ec8b-8b9e-4a58-9885-6aeebf86f551","465893","Temperature - 465893","19-11-22 19:53","26.6"
"1515b4f1-9cf6-446a-8b45-97d5938b1e4e","465893","Temperature - 465893","19-11-22 19:43","26.6"
"768224cd-e963-4494-a7b3-e7827cbad841","465893","Temperature - 465893","19-11-22 19:33","26.5"
"d6cb6fde-c871-46d5-a784-3986acda2939","465893","Temperature - 465893","19-11-22 19:23","26.4"
"583ed2a7-0900-468b-8c4c-6ce72cf606b0","465893","Temperature - 465893","19-11-22 19:13","26.4"
"aeda45a4-bc72-4dfb-a3a0-02e775480b9c","465893","Temperature - 465893","19-11-22 19:03","26.3"
"d99c0c82-c4f8-4f11-a987-5dbf22178b3f","465893","Temperature - 465893","19-11-22 18:53","26.2"
"2d6ed9ff-8659-4a8b-82ac-e0620f5eee91","465893","Temperature - 465893","19-11-22 18:43","26.1"
"64eb5239-e33e-49a9-9e9d-906dc9655c39","465893","Temperature - 465893","19-11-22 18:33","25.9"
"d1be2cd1-943b-4e71-9a5b-f57bdc882646","465893","Temperature - 465893","19-11-22 18:23","25.8"
"9a17e9d6-f9bc-4ae8-9e25-9c6ad73e8f46","465893","Temperature - 465893","19-11-22 18:13","25.7"
"c5ae58d8-39da-417d-958c-4ef5f55f6843","465893","Temperature - 465893","19-11-22 18:03","25.5"
"99cdf492-8e68-43df-acb7-6d45f0406589","465893","Temperature - 465893","19-11-22 17:53","25.3"
"e09b145e-6d8c-4cfb-99a2-b864966d6f49","465893","Temperature - 465893","19-11-22 17:43","24.8"
"1fd3518d-fea6-4151-ac57-d0838620f500","465893","Temperature - 465893","19-11-22 17:33","23.6"
"c38028f0-a50d-4490-9b68-a2c4f86af2fe","465893","Temperature - 465893","19-11-22 17:23","23.5"
"61c64cfe-2e51-42d8-beec-1ae24580f4c6","465893","Temperature - 465893","19-11-22 17:13","23.5"
"59c6641e-3e67-47e7-9635-e07499227841","465893","Temperature - 465893","19-11-22 17:03","23.3"
"6c58e75b-12ea-46a8-bddc-e89cac34c341","465893","Temperature - 465893","19-11-22 16:53","23.3"
"2676034f-41b9-4dfe-bff0-98f4aa59add8","465893","Temperature - 465893","19-11-22 16:43","23.2"
"da17b520-564f-46ba-b66e-60ab1fb83903","465893","Temperature - 465893","19-11-22 16:33","23.1"
"f840de0b-8c08-4b77-9803-a1a6a1c07db1","465893","Temperature - 465893","19-11-22 16:23","23.3"
"bc94de42-6fd8-4e5a-aac0-3a1094028b4e","465893","Temperature - 465893","19-11-22 16:13","23.1"
"9a0952c9-be10-4fc1-b586-6d21a3f48ca4","465893","Temperature - 465893","19-11-22 16:03","23.1"
"f8f0f1f1-fc0c-4793-8cb2-a25168b88f00","465893","Temperature - 465893","19-11-22 15:53","23.2"
"d4c0e807-0089-40c8-9ae6-b7bbaa11832e","465893","Temperature - 465893","19-11-22 15:43","23.2"
"e6f37022-8330-4670-b6fb-99e331e5a525","465893","Temperature - 465893","19-11-22 15:33","23.3"
"6d6908dc-fa9f-4b39-affd-9d2b3bf80a8a","465893","Temperature - 465893","19-11-22 15:23","23.3"
"34a0ebaa-8040-4bcf-9d08-cc8365cf6eff","465893","Temperature - 465893","19-11-22 15:13","23.4"
"7d49cd6a-b79c-4578-aea7-ee67f69a45e4","465893","Temperature - 465893","19-11-22 15:03","23.6"
"e541bb2d-5578-453f-b011-7e3dd6152283","465893","Temperature - 465893","19-11-22 14:53","23.6"
"32a57bf8-77ac-4554-be26-26b7c9f2b931","465893","Temperature - 465893","19-11-22 14:43","23.5"
"d19d5ece-0486-4a89-9e57-202c75e94921","465893","Temperature - 465893","19-11-22 14:33","24.1"
"ff29eec2-657c-4f63-bf1e-9822fb007946","465893","Temperature - 465893","19-11-22 14:23","24.2"
"92d3e07a-ecda-44ca-be09-e7ac86fcad08","465893","Temperature - 465893","19-11-22 14:13","24.3"
"e2d0a831-cd2e-4b95-9591-c088f7df7300","465893","Temperature - 465893","19-11-22 14:03","24.2"
"79d92190-ad6a-4a6a-bab3-dfeda0165ba9","465893","Temperature - 465893","19-11-22 13:53","24.2"
"5a3deb38-ded6-4758-b977-30da7583d9ac","465893","Temperature - 465893","19-11-22 13:43","24.2"
"6230f9a7-28b4-46aa-a8f8-29d6503b943e","465893","Temperature - 465893","19-11-22 13:33","24.4"
"9243869e-9ea7-494b-886e-74978d13d8e2","465893","Temperature - 465893","19-11-22 13:23","24.4"
"a68b1ce0-23dc-497a-a3e2-4e2cdce6f825","465893","Temperature - 465893","19-11-22 13:13","24.5"
"cba7e62b-7502-487b-b26e-0dfda2162f7c","465893","Temperature - 465893","19-11-22 13:03","24.6"
"adf8e5cc-54d3-4dfc-96cb-3cce4188bbb8","465893","Temperature - 465893","19-11-22 12:53","24.3"
"51bc093a-6ae3-4c73-aae5-d46caf2eb4ad","465893","Temperature - 465893","19-11-22 12:43","24.7"
"37369d27-12d3-42fc-a865-e384c44f0e8f","465893","Temperature - 465893","19-11-22 12:33","24.7"
"a5b53e0f-eeb8-45d3-bc00-cc86cbf05b6b","465893","Temperature - 465893","19-11-22 12:23","24.8"
"945b0edb-da43-4d0f-93c8-90747cf9f249","465893","Temperature - 465893","19-11-22 12:13","24.9"
"ac4dddb5-6329-4eb8-b8ee-b1feee846222","465893","Temperature - 465893","19-11-22 12:03","25"
"3bb085cb-cade-4de1-8769-0a72d4fc945d","465893","Temperature - 465893","19-11-22 11:53","25.2"
"ef99340f-741b-4e9a-93ca-29facca575dc","465893","Temperature - 465893","19-11-22 11:43","25.1"
"9aff3ff4-773c-4197-9abd-853015e39a8a","465893","Temperature - 465893","19-11-22 11:33","25.3"
"dd3b202e-4077-40da-9a97-e976ae7b1573","465893","Temperature - 465893","19-11-22 11:23","25.3"
"932d5d04-6e83-4c08-9dd9-4a8dfd389fae","465893","Temperature - 465893","19-11-22 11:13","25.6"
"d66013e3-595e-4e1d-9b20-1969ab91d547","465893","Temperature - 465893","19-11-22 11:03","25.3"
"d9fc8cd1-ba3b-4b1b-9ea1-2b6e03fb8997","465893","Temperature - 465893","19-11-22 10:53","25.3"
"60cc7cae-819e-48ca-b03f-fc34b9086148","465893","Temperature - 465893","19-11-22 10:43","25.4"
"5c479951-59cf-4964-9ea8-7a27d9ee83ee","465893","Temperature - 465893","19-11-22 10:33","25.6"
"491cca9f-8a8d-49cf-a8c4-edf521fef43e","465893","Temperature - 465893","19-11-22 10:23","25.3"
"8c3ddc3f-d518-4835-a224-a05c9f14af13","465893","Temperature - 465893","19-11-22 10:13","25.3"
"27bccfd9-a4f3-47f5-8e8f-eee25b80c31e","465893","Temperature - 465893","19-11-22 10:03","25.1"
"ed1a207b-d3db-479e-bc96-b6234f2e6a58","465893","Temperature - 465893","19-11-22 09:53","25.3"
"052ac598-5973-4518-9376-0a098b654734","465893","Temperature - 465893","19-11-22 09:43","25.1"
"8b83b2d9-b82f-4194-9c77-0836ed0825d4","465893","Temperature - 465893","19-11-22 09:42","25.1"
"fd23d42c-aa18-49e7-85e1-a4215ef5360d","465893","Temperature - 465893","19-11-22 09:32","25.3"
"eacc3d05-4e7e-4e58-ad02-0d93e0624f58","465893","Temperature - 465893","19-11-22 09:22","25.2"
"41c4c8df-cb83-4f91-a4ea-7cd3824cfc55","465893","Temperature - 465893","19-11-22 09:12","25.2"
"d53030c9-4a66-4c93-86d9-6252faac1dbf","465893","Temperature - 465893","19-11-22 09:02","25.2"
"f3957410-7ff2-477f-b9d2-1337efa2089d","465893","Temperature - 465893","19-11-22 08:52","25.3"
"bba8a21e-4110-4f2d-b827-e3cdd72f50c7","465893","Temperature - 465893","19-11-22 08:42","25.5"
"4c94ef9f-bbdb-4cb9-9702-eff7e801b109","465893","Temperature - 465893","19-11-22 08:32","25.7"
"5a2c8f0d-19af-460d-b950-597cb17ad323","465893","Temperature - 465893","19-11-22 08:22","26.1"
"f29c1e08-2d1d-4bb1-9c70-83da82bfe2df","465893","Temperature - 465893","19-11-22 08:12","27.1"
"fbb8f330-ebea-4af0-a029-6d7774c9b072","465893","Temperature - 465893","19-11-22 08:02","28.3"
"c1d92a44-237e-452d-8703-712635c96548","465893","Temperature - 465893","19-11-22 07:52","28.2"
"07a7edb4-90c8-4d37-b26b-e8c24aef0ca8","465893","Temperature - 465893","19-11-22 07:42","28"
"780bd613-e5e9-4fea-89af-2226184d2d70","465893","Temperature - 465893","19-11-22 07:32","27.7"
"bd55a098-1d4e-4a69-8480-ac890f363d6f","465893","Temperature - 465893","19-11-22 07:22","27.5"
"81ac30ff-d47e-46c9-8dae-d7351726021c","465893","Temperature - 465893","19-11-22 07:12","27.5"
"70ef44f9-6601-42e9-a86f-8b76d7c64e84","465893","Temperature - 465893","19-11-22 07:02","27.6"
"71200c5a-3b4e-4a9f-a90e-19e4cd720b3f","465893","Temperature - 465893","19-11-22 06:52","27.6"
"99cd4cbf-a3f2-44c9-ab49-17a32e51693c","465893","Temperature - 465893","19-11-22 06:42","27.6"
"cb3fb517-2f9e-4c5a-9906-c2dcb96ec225","465893","Temperature - 465893","19-11-22 06:32","27.6"
"1332901f-6dd6-42f8-9e9c-f17130af0266","465893","Temperature - 465893","19-11-22 06:22","27.6"
"790957b0-8db4-44fe-93eb-b4879c5087d9","465893","Temperature - 465893","19-11-22 06:12","27.6"
"a17dfe2a-f760-4e19-8cfc-6137c6a4e584","465893","Temperature - 465893","19-11-22 06:02","27.6"
"773d3307-891f-4341-987d-6635402117bd","465893","Temperature - 465893","19-11-22 05:52","27.7"
"702d376c-2bef-4153-bee6-593b262fd7a4","465893","Temperature - 465893","19-11-22 05:42","27.7"
"1fa52c02-8311-4fb5-9524-b67d82633a5b","465893","Temperature - 465893","19-11-22 05:32","27.7"
"2ff6844e-3738-4edf-9d95-b1b90ff4ade0","465893","Temperature - 465893","19-11-22 05:22","27.7"
"b418aa35-7dff-4fd1-9387-ccb61fb8a03d","465893","Temperature - 465893","19-11-22 05:12","27.7"
"508c8a19-582b-4248-9cb1-d58e9856f155","465893","Temperature - 465893","19-11-22 05:02","27.7"
"88847565-6d45-4cea-b88f-d9474aae74fb","465893","Temperature - 465893","19-11-22 04:52","27.7"
"012e7bc0-4b28-4680-888d-d4c15d23fa44","465893","Temperature - 465893","19-11-22 04:42","27.7"
"06238231-17d2-4abc-bab4-04cff2085bf4","465893","Temperature - 465893","19-11-22 04:32","27.7"
"2ac5e2ca-b926-4dea-add9-6b8446473d2d","465893","Temperature - 465893","19-11-22 04:22","27.8"
"0a8e8c65-44d7-4d29-914c-1d8ca9cb5784","465893","Temperature - 465893","19-11-22 04:12","27.8"
"3c809b99-dc53-416c-b39d-b9ee191625de","465893","Temperature - 465893","19-11-22 04:02","27.8"
"593b204b-998f-4467-a9c5-59dad4d91207","465893","Temperature - 465893","19-11-22 03:52","27.8"
"09b61df4-4d1f-4cf1-8aa3-29c9c9888504","465893","Temperature - 465893","19-11-22 03:42","27.8"
"8343b1ca-bdb9-4846-a906-3a85015fc1e7","465893","Temperature - 465893","19-11-22 03:32","27.8"
"38d7c81c-9de1-4b39-9f9d-603b4b05ee14","465893","Temperature - 465893","19-11-22 03:22","27.8"
"9316b2c5-860b-4e3f-8ff6-8f2d892d5f7d","465893","Temperature - 465893","19-11-22 03:12","27.8"
"9402bfe4-1460-4990-a45e-652574dc8359","465893","Temperature - 465893","19-11-22 03:02","27.9"
