"DataMessageGUID","SensorID","Sensor Name","Date","Formatted Value"
"65df858a-163a-434b-9dd7-19b2e3d032d5","465974","Humidity - 465974","19-11-19 09:03","29.59% @ 27° C"
"a3330863-eb01-42a3-90d5-acacf8ccd0d9","465974","Humidity - 465974","19-11-19 08:53","29.8% @ 27° C"
"7b549bb5-3ce6-4395-92b7-c9654fe9926b","465974","Humidity - 465974","19-11-19 08:43","29.98% @ 26.9° C"
"d59632f9-c8ee-4aa6-a8a3-3ea3482ef9ee","465974","Humidity - 465974","19-11-19 08:33","29.16% @ 26.7° C"
"4970fbb4-3d0e-4db5-95cb-0ad8e012d4ba","465974","Humidity - 465974","19-11-19 08:23","28.68% @ 26.8° C"
"30da7f0b-82ca-4702-bf34-a2269ce5129f","465974","Humidity - 465974","19-11-19 08:13","28.33% @ 27° C"
"665a4cb9-31c8-4bc0-aa5e-d322ba964c2b","465974","Humidity - 465974","19-11-19 08:03","27.45% @ 27.5° C"
"a98cb0fd-18fa-456e-ad6d-cd442bc98ef7","465974","Humidity - 465974","19-11-19 07:53","24.77% @ 28.4° C"
"3135ef85-a2a5-4f88-834a-4bdaeca4144b","465974","Humidity - 465974","19-11-19 07:43","24.8% @ 28.4° C"
"8360ff3d-3215-4615-ad30-5e2db6218fd5","465974","Humidity - 465974","19-11-19 07:33","24.84% @ 28.4° C"
"81012fee-5070-4a01-8b52-43ae8ca397c2","465974","Humidity - 465974","19-11-19 07:23","24.91% @ 28.3° C"
"da6670bc-9f40-41b1-9238-de796326ec77","465974","Humidity - 465974","19-11-19 07:13","24.93% @ 28.3° C"
"4eb6b2aa-7b37-4951-8f65-d21a945d0499","465974","Humidity - 465974","19-11-19 07:03","24.93% @ 28.3° C"
"e9e15727-3d54-4f76-90d5-b6962fcea089","465974","Humidity - 465974","19-11-19 06:53","24.96% @ 28.4° C"
"d249e91f-7303-47c7-b7fe-813304179560","465974","Humidity - 465974","19-11-19 06:43","24.99% @ 28.4° C"
"90d897cc-722a-4419-bde0-fdd93cd5e6bb","465974","Humidity - 465974","19-11-19 06:33","24.94% @ 28.4° C"
"71f8f61c-887a-47a7-b095-9e073a12b6c5","465974","Humidity - 465974","19-11-19 06:23","24.96% @ 28.4° C"
"673652be-75f3-44b9-9e13-7561d026399c","465974","Humidity - 465974","19-11-19 06:13","24.96% @ 28.4° C"
"fcbf8f49-05ab-4758-83f6-1b35df70065f","465974","Humidity - 465974","19-11-19 06:03","24.9% @ 28.4° C"
"272a644b-6fd2-43b5-a33f-0246d3dceadd","465974","Humidity - 465974","19-11-19 05:53","24.9% @ 28.4° C"
"d2c3ea96-f8a9-40da-9756-7131656d0fc2","465974","Humidity - 465974","19-11-19 05:43","24.89% @ 28.5° C"
"58ea4915-ea36-422e-8b69-aeab4312e18f","465974","Humidity - 465974","19-11-19 05:33","24.92% @ 28.5° C"
"fd6489b2-a97a-4172-acbb-eaab12dedfc2","465974","Humidity - 465974","19-11-19 05:23","24.86% @ 28.5° C"
"dc31d486-c34b-45e3-b378-795e5a2f5826","465974","Humidity - 465974","19-11-19 05:13","24.84% @ 28.5° C"
"a3408fe3-03e1-47cb-994d-a296c1f4e33f","465974","Humidity - 465974","19-11-19 05:03","24.81% @ 28.5° C"
"3f2e74ce-762f-49fa-9a18-24d857b284fb","465974","Humidity - 465974","19-11-19 04:53","24.67% @ 28.5° C"
"3fedbe3c-bdc0-47ca-b1d7-289820d8cb8e","465974","Humidity - 465974","19-11-19 04:43","24.61% @ 28.6° C"
"6895e5e3-0642-49e9-8dcd-c5bfee010ebc","465974","Humidity - 465974","19-11-19 04:33","24.48% @ 28.6° C"
"5ac67808-f7b2-4499-b99f-c1bc76f07d6d","465974","Humidity - 465974","19-11-19 04:23","24.42% @ 28.6° C"
"ef2beb4d-bf5f-4841-bf69-6cfec9fb4039","465974","Humidity - 465974","19-11-19 04:13","24.29% @ 28.6° C"
"afe952dc-20fc-4e8e-8c6a-e818db01a0b9","465974","Humidity - 465974","19-11-19 04:03","24.26% @ 28.6° C"
"32000ee9-9a8c-4be7-8626-7c52754f46eb","465974","Humidity - 465974","19-11-19 03:53","24.2% @ 28.6° C"
"aa2bbc34-83ae-4823-b30b-6f44829be7d0","465974","Humidity - 465974","19-11-19 03:43","24.12% @ 28.6° C"
"7480a481-17c9-446a-8210-314512b1570d","465974","Humidity - 465974","19-11-19 03:33","24.01% @ 28.7° C"
"867293f1-41e1-4fb1-9736-e5804417210a","465974","Humidity - 465974","19-11-19 03:23","23.92% @ 28.7° C"
"e7fe0eb3-63cd-448d-b89b-0b647284ff4f","465974","Humidity - 465974","19-11-19 03:13","23.83% @ 28.7° C"
"3ae43c53-0b2d-4469-b61d-a4d8ec3710b4","465974","Humidity - 465974","19-11-19 03:03","23.76% @ 28.7° C"
"2bbc5734-2cec-40f4-ae4a-855b329c5202","465974","Humidity - 465974","19-11-19 02:53","23.72% @ 28.7° C"
"d60265d2-2a83-4f2e-b4a3-dfeb41ae854d","465974","Humidity - 465974","19-11-19 02:43","23.65% @ 28.7° C"
"2fa61306-785d-471c-9c4a-4f18ed9a64b5","465974","Humidity - 465974","19-11-19 02:33","23.68% @ 28.7° C"
"046e1275-1df8-4179-9313-74b78dfdbf53","465974","Humidity - 465974","19-11-19 02:23","23.63% @ 28.7° C"
"0a56fd60-aa84-4081-9158-14f4b5fe8aa9","465974","Humidity - 465974","19-11-19 02:13","23.67% @ 28.8° C"
"423623f9-bcac-4534-ab2c-9acdfa26d846","465974","Humidity - 465974","19-11-19 02:03","23.63% @ 28.8° C"
